id,year,month,day,hour,minute,surfaceHeight
781,2010,2,8,12,12,-0.68
782,2010,2,8,13,1,-0.6
783,2010,2,8,13,32,-0.55
784,2010,2,8,14,5,-0.51
785,2010,2,8,14,51,-0.48
786,2010,2,8,15,26,-0.46
787,2010,2,8,16,26,-0.39
788,2010,2,8,17,56,-0.22
789,2010,2,8,18,38,-0.17
790,2010,2,8,19,42,-0.13
791,2010,2,8,22,33,-0.05
792,2010,2,8,23,5,-0.07
793,2010,2,8,23,23,-0.08
794,2010,2,8,23,41,-0.11
795,2010,2,8,23,49,-0.12
796,2010,2,8,23,53,-0.13
797,2010,2,9,0,23,-0.16
798,2010,2,9,0,29,-0.17
799,2010,2,9,1,51,-0.22
800,2010,2,9,4,0,-0.19
801,2010,2,9,4,21,-0.2
802,2010,2,9,4,29,-0.21
803,2010,2,9,4,47,-0.22
804,2010,2,9,4,51,-0.24
805,2010,2,9,5,9,-0.25
806,2010,2,9,5,13,-0.26
807,2010,2,9,5,33,-0.28
808,2010,2,9,6,24,-0.34
809,2010,2,9,6,38,-0.34
810,2010,2,9,6,42,-0.36
811,2010,2,9,7,48,-0.4
812,2010,2,9,7,54,-0.41
813,2010,2,9,8,38,-0.46
814,2010,2,9,9,58,-0.57
815,2010,2,9,10,45,-0.61
816,2010,2,9,10,48,-0.63
817,2010,2,9,13,9,-0.68
818,2010,2,9,14,15,-0.66
819,2010,2,9,16,15,-0.5
820,2010,2,9,17,24,-0.45
821,2010,2,9,19,19,-0.28
822,2010,2,9,23,4,-0.19
823,2010,2,9,23,20,-0.18
824,2010,2,10,3,10,-0.1
825,2010,2,10,4,19,-0.09
826,2010,2,10,5,6,-0.12
827,2010,2,10,6,28,-0.22
828,2010,2,10,6,45,-0.23
829,2010,2,10,6,48,-0.24
830,2010,2,10,7,18,-0.26
831,2010,2,10,7,25,-0.27
832,2010,2,10,9,52,-0.31
833,2010,2,10,9,56,-0.31
834,2010,2,10,9,59,-0.33
835,2010,2,10,12,1,-0.34
836,2010,2,10,12,39,-0.3
837,2010,2,10,12,56,-0.27
838,2010,2,10,12,59,-0.25
839,2010,2,10,14,6,-0.17
840,2010,2,10,15,1,-0.13
841,2010,2,10,15,51,-0.11
842,2010,2,10,17,21,-0.01
843,2010,2,10,17,57,0.01
844,2010,2,10,18,30,0.0
845,2010,2,10,19,20,-0.03
846,2010,2,10,19,59,-0.06
847,2010,2,10,20,2,-0.07
848,2010,2,11,0,16,-0.1
849,2010,2,11,1,10,-0.12
850,2010,2,11,2,20,-0.18
851,2010,2,11,2,23,-0.2
852,2010,2,11,4,6,-0.25
853,2010,2,11,5,41,-0.24
854,2010,2,11,6,21,-0.25
855,2010,2,11,7,21,-0.28
856,2010,2,11,7,26,-0.29
857,2010,2,11,8,36,-0.34
858,2010,2,11,10,20,-0.38
859,2010,2,11,11,25,-0.34
860,2010,2,11,12,4,-0.3
861,2010,2,11,12,36,-0.26
862,2010,2,11,13,3,-0.21
863,2010,2,11,14,30,0.0
864,2010,2,11,15,4,0.06
865,2010,2,11,16,9,0.12
866,2010,2,11,17,18,0.14
867,2010,2,11,19,32,0.08
868,2010,2,11,19,38,0.07
869,2010,2,11,20,22,0.05
870,2010,2,11,20,29,0.04
871,2010,2,11,22,26,0.0
872,2010,2,12,0,24,0.0
873,2010,2,12,1,9,-0.03
874,2010,2,12,1,40,-0.06
875,2010,2,12,3,49,-0.13
876,2010,2,12,5,45,-0.13
877,2010,2,12,6,31,-0.16
878,2010,2,12,6,37,-0.18
879,2010,2,12,7,14,-0.2
880,2010,2,12,7,17,-0.22
881,2010,2,12,8,24,-0.27
882,2010,2,12,9,24,-0.26
883,2010,2,12,11,1,-0.13
884,2010,2,12,12,43,-0.04
885,2010,2,12,12,46,-0.03
886,2010,2,12,13,38,0.01
887,2010,2,12,15,14,0.04
888,2010,2,12,17,20,0.02
889,2010,2,12,20,25,0.05
890,2010,2,12,22,1,0.04
891,2010,2,13,1,59,-0.02
892,2010,2,13,5,1,0.06
893,2010,2,13,6,37,0.03
894,2010,2,13,6,51,0.03
895,2010,2,13,6,57,0.02
896,2010,2,13,10,13,-0.07
897,2010,2,13,10,28,-0.08
898,2010,2,13,10,33,-0.1
899,2010,2,13,11,9,-0.12
900,2010,2,13,11,16,-0.14
901,2010,2,13,12,41,-0.17
902,2010,2,13,13,16,-0.14
903,2010,2,13,13,47,-0.08
904,2010,2,13,14,35,-0.02
905,2010,2,13,15,53,0.0
906,2010,2,13,18,3,-0.01
907,2010,2,13,18,30,-0.02
908,2010,2,13,18,37,-0.04
909,2010,2,13,20,11,-0.05
910,2010,2,14,0,21,-0.01
911,2010,2,14,1,35,-0.06
912,2010,2,14,3,10,-0.06
913,2010,2,14,5,14,-0.02
914,2010,2,14,6,9,-0.04
915,2010,2,14,8,54,-0.11
916,2010,2,14,8,59,-0.12
917,2010,2,14,9,29,-0.13
918,2010,2,14,9,34,-0.15
919,2010,2,14,10,28,-0.18
920,2010,2,14,11,12,-0.23
921,2010,2,14,12,3,-0.26
922,2010,2,14,12,58,-0.3
923,2010,2,14,13,4,-0.31
924,2010,2,14,18,32,-0.45
925,2010,2,14,22,46,-0.52
926,2010,2,14,23,41,-0.5
927,2010,2,14,23,59,-0.46
928,2010,2,15,0,13,-0.44
929,2010,2,15,1,18,-0.33
930,2010,2,15,3,9,-0.21
931,2010,2,15,4,9,-0.2
932,2010,2,15,4,45,-0.23
933,2010,2,15,4,48,-0.23
934,2010,2,15,4,50,-0.25
935,2010,2,15,5,18,-0.26
936,2010,2,15,5,21,-0.27
937,2010,2,15,6,57,-0.32
938,2010,2,15,7,6,-0.34
939,2010,2,15,7,54,-0.36
940,2010,2,15,8,0,-0.37
941,2010,2,15,9,49,-0.42
942,2010,2,15,13,14,-0.39
943,2010,2,15,14,15,-0.33
944,2010,2,15,15,1,-0.26
945,2010,2,15,16,3,-0.21
946,2010,2,15,17,43,-0.16
947,2010,2,15,19,8,-0.19
948,2010,2,15,19,19,-0.21
949,2010,2,15,20,58,-0.22
950,2010,2,15,23,23,-0.17
951,2010,2,16,3,9,-0.13
952,2010,2,16,3,40,-0.14
953,2010,2,16,3,56,-0.18
954,2010,2,16,4,3,-0.18
955,2010,2,16,5,45,-0.39
956,2010,2,16,5,48,-0.41
957,2010,2,16,6,17,-0.45
958,2010,2,16,6,22,-0.46
959,2010,2,16,6,34,-0.47
960,2010,2,16,6,37,-0.49
961,2010,2,16,6,46,-0.49
962,2010,2,16,7,18,-0.54
963,2010,2,16,7,45,-0.56
964,2010,2,16,7,49,-0.57
965,2010,2,16,9,19,-0.61
966,2010,2,16,11,3,-0.56
967,2010,2,16,13,47,-0.4
968,2010,2,16,15,12,-0.27
969,2010,2,16,16,48,-0.2
970,2010,2,16,18,26,-0.22
971,2010,2,16,20,27,-0.26
972,2010,2,16,23,3,-0.27
973,2010,2,17,1,5,-0.3
974,2010,2,17,3,41,-0.3
975,2010,2,17,4,24,-0.34
976,2010,2,17,5,17,-0.44
977,2010,2,17,6,25,-0.53
978,2010,2,17,6,46,-0.55
979,2010,2,17,6,53,-0.56
980,2010,2,17,9,20,-0.62
981,2010,2,17,11,34,-0.62
982,2010,2,17,12,53,-0.64
983,2010,2,17,14,17,-0.62
984,2010,2,17,14,58,-0.56
985,2010,2,17,15,48,-0.46
986,2010,2,17,17,21,-0.38
987,2010,2,17,18,58,-0.37
988,2010,2,17,22,12,-0.41
989,2010,2,18,0,25,-0.38
990,2010,2,18,1,12,-0.41
991,2010,2,18,1,40,-0.45
992,2010,2,18,1,53,-0.46
993,2010,2,18,1,57,-0.47
994,2010,2,18,2,28,-0.5
995,2010,2,18,2,33,-0.52
996,2010,2,18,6,50,-0.64
997,2010,2,18,7,59,-0.68
998,2010,2,18,8,56,-0.73
999,2010,2,18,8,59,-0.74
1000,2010,2,18,10,13,-0.8
1001,2010,2,18,11,33,-0.81
1002,2010,2,18,12,44,-0.79
1003,2010,2,18,13,26,-0.79
1004,2010,2,18,14,14,-0.74
1005,2010,2,18,15,11,-0.67
1006,2010,2,18,16,8,-0.61
1007,2010,2,18,16,27,-0.59
1008,2010,2,18,16,33,-0.58
1009,2010,2,18,18,20,-0.56
1010,2010,2,18,20,11,-0.62
1011,2010,2,18,20,19,-0.63
1012,2010,2,18,21,39,-0.65
1013,2010,2,19,1,4,-0.62
1014,2010,2,19,2,10,-0.66
1015,2010,2,19,2,14,-0.67
1016,2010,2,19,4,28,-0.73
1017,2010,2,19,8,38,-0.74
1018,2010,2,19,12,22,-0.78
1019,2010,2,19,14,22,-0.76
1020,2010,2,19,14,54,-0.74
1021,2010,2,19,17,10,-0.62
1022,2010,2,19,22,37,-0.58
1023,2010,2,19,23,9,-0.6
1024,2010,2,19,23,37,-0.62
1025,2010,2,20,1,33,-0.76
1026,2010,2,20,6,41,-0.75
1027,2010,2,20,8,51,-0.77
1028,2010,2,20,8,58,-0.74
1029,2010,2,20,9,8,-0.72
1030,2010,2,20,9,27,-0.73
1031,2010,2,20,10,30,-0.75
1032,2010,2,20,10,50,-0.77
1033,2010,2,20,12,19,-0.8
1034,2010,2,20,13,9,-0.81
1035,2010,2,20,14,38,-0.78
1036,2010,2,20,18,49,-0.76
1037,2010,2,20,20,24,-0.74
1038,2010,2,20,21,6,-0.76
1039,2010,2,20,21,12,-0.77
1040,2010,2,20,22,54,-0.8
1041,2010,2,20,23,20,-0.82
1042,2010,2,20,23,48,-0.8
1043,2010,2,21,0,58,-0.7
1044,2010,2,21,1,52,-0.67
1045,2010,2,21,4,10,-0.68
1046,2010,2,21,5,7,-0.71
1047,2010,2,21,5,13,-0.73
1048,2010,2,21,6,10,-0.77
1049,2010,2,21,10,22,-0.83
1050,2010,2,21,12,22,-0.84
1051,2010,2,21,12,32,-0.85
1052,2010,2,21,15,39,-0.88
1053,2010,2,21,18,36,-0.82
1054,2010,2,21,20,14,-0.86
1055,2010,2,21,20,36,-0.89
1056,2010,2,21,20,52,-0.91
1057,2010,2,21,21,6,-0.93
1058,2010,2,21,21,24,-0.95
1059,2010,2,21,21,33,-0.96
1060,2010,2,21,23,54,-0.97
1061,2010,2,22,0,29,-0.98
1062,2010,2,22,0,36,-1.0
1063,2010,2,22,2,38,-1.06
1064,2010,2,22,4,0,-1.02
1065,2010,2,22,6,13,-0.92
1066,2010,2,22,7,44,-0.93
1067,2010,2,22,10,41,-1.03
1068,2010,2,22,11,47,-1.01
1069,2010,2,22,13,32,-0.91
1070,2010,2,22,15,22,-0.84
1071,2010,2,22,17,0,-0.84
1072,2010,2,22,19,51,-0.88
1073,2010,2,22,21,53,-0.81
1074,2010,2,22,22,37,-0.76
1075,2010,2,22,23,44,-0.71
1076,2010,2,23,1,13,-0.71
1077,2010,2,23,2,24,-0.77
1078,2010,2,23,2,28,-0.77
1079,2010,2,23,2,31,-0.79
1080,2010,2,23,3,48,-0.86
1081,2010,2,23,4,44,-0.88
1082,2010,2,23,5,8,-0.86
1083,2010,2,23,5,43,-0.83
1084,2010,2,23,7,4,-0.81
1085,2010,2,23,7,32,-0.82
1086,2010,2,23,7,37,-0.84
1087,2010,2,23,7,58,-0.85
1088,2010,2,23,8,5,-0.86
1089,2010,2,23,9,27,-0.94
1090,2010,2,23,11,7,-0.98
1091,2010,2,23,12,10,-0.95
1092,2010,2,23,12,46,-0.9
1093,2010,2,23,12,51,-0.88
1094,2010,2,23,13,40,-0.83
1095,2010,2,23,14,53,-0.82
1096,2010,2,23,16,23,-0.83
1097,2010,2,23,17,9,-0.78
1098,2010,2,23,19,3,-0.62
1099,2010,2,23,23,9,-0.52
1100,2010,2,24,0,19,-0.54
1101,2010,2,24,0,23,-0.56
1102,2010,2,24,0,40,-0.57
1103,2010,2,24,1,30,-0.65
1104,2010,2,24,2,3,-0.69
1105,2010,2,24,3,17,-0.71
1106,2010,2,24,5,14,-0.72
1107,2010,2,24,5,59,-0.71
1108,2010,2,24,6,6,-0.69
1109,2010,2,24,7,6,-0.66
1110,2010,2,24,9,30,-0.7
1111,2010,2,24,9,59,-0.72
1112,2010,2,24,10,2,-0.74
1113,2010,2,24,11,41,-0.78
1114,2010,2,24,15,58,-0.67
1115,2010,2,24,18,2,-0.58
1116,2010,2,24,20,44,-0.63
1117,2010,2,24,21,14,-0.61
1118,2010,2,24,22,13,-0.55
1119,2010,2,24,23,35,-0.51
1120,2010,2,25,0,46,-0.54
1121,2010,2,25,2,2,-0.62
1122,2010,2,25,6,16,-0.73
1123,2010,2,25,9,10,-0.76
1124,2010,2,25,11,19,-0.81
1125,2010,2,25,13,22,-0.79
1126,2010,2,25,15,1,-0.81
1127,2010,2,25,15,29,-0.79
1128,2010,2,25,15,36,-0.77
1129,2010,2,25,17,3,-0.67
1130,2010,2,25,18,24,-0.59
1131,2010,2,25,19,41,-0.54
1132,2010,2,26,0,4,-0.56
1133,2010,2,26,2,23,-0.63
1134,2010,2,26,4,22,-0.59
1135,2010,2,26,7,14,-0.68
1136,2010,2,26,11,7,-0.75
1137,2010,2,26,11,46,-0.73
1138,2010,2,26,12,58,-0.63
1139,2010,2,26,13,51,-0.59
1140,2010,2,26,15,41,-0.57
1141,2010,2,26,17,18,-0.43
1142,2010,2,26,18,10,-0.39
1143,2010,2,26,19,34,-0.4
1144,2010,2,26,21,35,-0.46
1145,2010,2,26,23,50,-0.45
1146,2010,2,27,0,18,-0.46
1147,2010,2,27,0,25,-0.47
1148,2010,2,27,0,44,-0.49
1149,2010,2,27,1,47,-0.57
1150,2010,2,27,2,31,-0.6
1151,2010,2,27,2,41,-0.62
1152,2010,2,27,3,52,-0.61
1153,2010,2,27,5,8,-0.55
1154,2010,2,27,6,23,-0.56
1155,2010,2,27,7,31,-0.61
1156,2010,2,27,7,40,-0.63
1157,2010,2,27,10,19,-0.68
1158,2010,2,27,12,56,-0.72
1159,2010,2,27,15,6,-0.66
1160,2010,2,27,15,35,-0.64
1161,2010,2,27,15,44,-0.63
1162,2010,2,27,18,4,-0.57
1163,2010,2,27,22,18,-0.6
1164,2010,2,28,0,38,-0.6
1165,2010,2,28,2,49,-0.66
1166,2010,2,28,3,25,-0.64
1167,2010,2,28,4,19,-0.57
1168,2010,2,28,5,7,-0.53
1169,2010,2,28,6,46,-0.53
1170,2010,2,28,12,40,-0.61
1171,2010,2,28,16,4,-0.61
1172,2010,2,28,18,2,-0.58
1173,2010,2,28,19,41,-0.5
1174,2010,2,28,21,32,-0.49
1175,2010,2,28,23,59,-0.51
1176,2010,3,1,2,9,-0.49
1177,2010,3,1,3,49,-0.42
1178,2010,3,1,5,17,-0.44
1179,2010,3,1,7,47,-0.52
1180,2010,3,1,9,47,-0.51
1181,2010,3,1,11,31,-0.42
1182,2010,3,1,12,35,-0.38
1183,2010,3,1,14,40,-0.33
1184,2010,3,1,17,42,-0.3
1185,2010,3,1,20,20,-0.32
1186,2010,3,1,22,34,-0.29
1187,2010,3,2,0,40,-0.29
1188,2010,3,2,4,54,-0.4
1189,2010,3,2,7,1,-0.42
1190,2010,3,2,7,37,-0.46
1191,2010,3,2,7,53,-0.49
1192,2010,3,2,8,6,-0.5
1193,2010,3,2,8,50,-0.57
1194,2010,3,2,8,55,-0.59
1195,2010,3,2,9,20,-0.61
1196,2010,3,2,9,24,-0.63
1197,2010,3,2,9,41,-0.64
1198,2010,3,2,10,14,-0.66
1199,2010,3,2,10,22,-0.67
1200,2010,3,2,14,36,-0.58
1201,2010,3,2,16,34,-0.57
1202,2010,3,2,19,7,-0.66
1203,2010,3,2,20,47,-0.74
1204,2010,3,2,20,58,-0.76
1205,2010,3,2,22,44,-0.82
1206,2010,3,3,2,40,-0.76
1207,2010,3,3,5,9,-0.76
1208,2010,3,3,6,41,-0.82
1209,2010,3,3,9,3,-0.87
1210,2010,3,3,13,1,-0.84
1211,2010,3,3,14,8,-0.76
1212,2010,3,3,14,57,-0.72
1213,2010,3,3,17,5,-0.63
1214,2010,3,3,18,25,-0.59
1215,2010,3,3,19,33,-0.62
1216,2010,3,3,19,39,-0.63
1217,2010,3,3,20,39,-0.68
1218,2010,3,3,21,52,-0.71
1219,2010,3,3,22,41,-0.66
1220,2010,3,3,23,13,-0.59
1221,2010,3,3,23,49,-0.53
1222,2010,3,4,0,9,-0.49
1223,2010,3,4,0,44,-0.47
1224,2010,3,4,2,2,-0.47
1225,2010,3,4,3,6,-0.52
1226,2010,3,4,3,29,-0.55
1227,2010,3,4,5,14,-0.57
1228,2010,3,4,9,10,-0.57
1229,2010,3,4,11,9,-0.54
1230,2010,3,4,11,53,-0.56
1231,2010,3,4,12,2,-0.57
1232,2010,3,4,13,5,-0.59
1233,2010,3,4,13,32,-0.53
1234,2010,3,4,13,52,-0.46
1235,2010,3,4,14,38,-0.33
1236,2010,3,4,15,9,-0.28
1237,2010,3,4,15,42,-0.16
1238,2010,3,4,15,52,-0.13
1239,2010,3,4,16,52,-0.14
1240,2010,3,4,17,6,-0.15
1241,2010,3,4,17,21,-0.17
1242,2010,3,4,17,24,-0.18
1243,2010,3,4,17,45,-0.2
1244,2010,3,4,17,49,-0.22
1245,2010,3,4,18,15,-0.25
1246,2010,3,4,18,47,-0.31
1247,2010,3,4,19,38,-0.38
1248,2010,3,4,20,20,-0.43
1249,2010,3,4,21,9,-0.48
1250,2010,3,5,1,4,-0.58
1251,2010,3,5,1,40,-0.62
1252,2010,3,5,2,52,-0.72
1253,2010,3,5,3,24,-0.76
1254,2010,3,5,3,40,-0.77
1255,2010,3,5,3,43,-0.79
1256,2010,3,5,5,43,-0.83
1257,2010,3,5,8,55,-0.84
1258,2010,3,5,11,24,-0.91
1259,2010,3,5,12,7,-0.91
1260,2010,3,5,12,37,-0.84
1261,2010,3,5,13,33,-0.64
1262,2010,3,5,14,47,-0.42
1263,2010,3,5,15,6,-0.38
1264,2010,3,5,16,2,-0.31
1265,2010,3,5,17,19,-0.29
1266,2010,3,5,17,46,-0.31
1267,2010,3,5,17,50,-0.32
1268,2010,3,5,18,17,-0.35
1269,2010,3,5,19,41,-0.5
1270,2010,3,5,19,48,-0.51
1271,2010,3,5,20,21,-0.56
1272,2010,3,5,21,2,-0.59
1273,2010,3,5,22,22,-0.59
1274,2010,3,5,22,50,-0.56
1275,2010,3,6,0,6,-0.57
1276,2010,3,6,3,30,-0.66
1277,2010,3,6,6,3,-0.65
1278,2010,3,6,8,24,-0.72
1279,2010,3,6,9,54,-0.7
1280,2010,3,6,11,37,-0.65
1281,2010,3,6,14,22,-0.71
1282,2010,3,6,15,14,-0.69
1283,2010,3,6,15,23,-0.68
1284,2010,3,6,16,56,-0.66
1285,2010,3,6,18,14,-0.68
1286,2010,3,6,18,24,-0.7
1287,2010,3,6,20,36,-0.75
1288,2010,3,6,22,48,-0.69
1289,2010,3,7,0,1,-0.6
1290,2010,3,7,1,3,-0.55
1291,2010,3,7,2,49,-0.53
1292,2010,3,7,6,17,-0.61
1293,2010,3,7,10,29,-0.63
1294,2010,3,7,13,19,-0.67
1295,2010,3,7,14,57,-0.73
1296,2010,3,7,15,4,-0.75
1297,2010,3,7,17,54,-0.78
1298,2010,3,7,18,8,-0.79
1299,2010,3,7,20,14,-0.84
1300,2010,3,7,22,22,-0.79
1301,2010,3,7,23,59,-0.69
1302,2010,3,8,0,59,-0.69
1303,2010,3,8,2,48,-0.75
1304,2010,3,8,3,33,-0.74
1305,2010,3,8,5,3,-0.63
1306,2010,3,8,6,14,-0.6
1307,2010,3,8,8,28,-0.66
1308,2010,3,8,11,43,-0.6
1309,2010,3,8,13,16,-0.52
1310,2010,3,8,14,36,-0.44
1311,2010,3,8,15,0,-0.41
1312,2010,3,8,16,30,-0.33
1313,2010,3,8,17,55,-0.31
1314,2010,3,8,21,16,-0.39
1315,2010,3,8,22,21,-0.36
1316,2010,3,8,23,17,-0.29
1317,2010,3,8,23,52,-0.27
1318,2010,3,9,1,19,-0.26
1319,2010,3,9,4,3,-0.3
1320,2010,3,9,4,9,-0.32
1321,2010,3,9,4,30,-0.33
1322,2010,3,9,4,34,-0.34
1323,2010,3,9,5,45,-0.41
1324,2010,3,9,5,55,-0.42
1325,2010,3,9,8,52,-0.49
1326,2010,3,9,10,42,-0.51
1327,2010,3,9,12,48,-0.44
1328,2010,3,9,14,41,-0.3
1329,2010,3,9,14,49,-0.29
1330,2010,3,9,15,34,-0.24
1331,2010,3,9,17,15,-0.19
1332,2010,3,9,19,2,-0.22
1333,2010,3,9,20,17,-0.27
1334,2010,3,9,21,11,-0.29
1335,2010,3,9,21,17,-0.3
1336,2010,3,9,21,35,-0.31
1337,2010,3,9,21,39,-0.32
1338,2010,3,10,0,8,-0.42
1339,2010,3,10,2,13,-0.47
1340,2010,3,10,4,23,-0.43
1341,2010,3,10,4,42,-0.43
1342,2010,3,10,5,23,-0.46
1343,2010,3,10,6,44,-0.55
1344,2010,3,10,7,54,-0.66
1345,2010,3,10,7,57,-0.68
1346,2010,3,10,8,2,-0.68
1347,2010,3,10,8,22,-0.73
1348,2010,3,10,9,17,-0.81
1349,2010,3,10,9,58,-0.85
1350,2010,3,10,11,19,-0.87
1351,2010,3,10,11,54,-0.83
1352,2010,3,10,12,23,-0.78
1353,2010,3,10,12,53,-0.71
1354,2010,3,10,14,18,-0.48
1355,2010,3,10,14,47,-0.36
1356,2010,3,10,15,21,-0.29
1357,2010,3,10,15,51,-0.25
1358,2010,3,10,16,55,-0.2
1359,2010,3,10,18,23,-0.19
1360,2010,3,10,22,15,-0.28
1361,2010,3,11,0,43,-0.24
1362,2010,3,11,1,22,-0.26
1363,2010,3,11,2,31,-0.34
1364,2010,3,11,4,31,-0.41
1365,2010,3,11,5,17,-0.44
1366,2010,3,11,5,25,-0.46
1367,2010,3,11,9,39,-0.55
1368,2010,3,11,11,26,-0.57
1369,2010,3,11,12,8,-0.54
1370,2010,3,11,13,28,-0.45
1371,2010,3,11,14,37,-0.41
1372,2010,3,11,16,44,-0.3
1373,2010,3,11,19,24,-0.22
1374,2010,3,11,20,32,-0.25
1375,2010,3,11,21,8,-0.28
1376,2010,3,11,21,38,-0.3
1377,2010,3,11,21,42,-0.31
1378,2010,3,11,22,6,-0.33
1379,2010,3,11,22,13,-0.34
1380,2010,3,11,23,53,-0.37
1381,2010,3,12,0,20,-0.36
1382,2010,3,12,1,26,-0.29
1383,2010,3,12,2,48,-0.25
1384,2010,3,12,4,6,-0.25
1385,2010,3,12,4,52,-0.3
1386,2010,3,12,5,18,-0.35
1387,2010,3,12,5,23,-0.37
1388,2010,3,12,5,30,-0.37
1389,2010,3,12,5,34,-0.38
1390,2010,3,12,6,13,-0.44
1391,2010,3,12,6,19,-0.46
1392,2010,3,12,7,4,-0.52
1393,2010,3,12,7,9,-0.54
1394,2010,3,12,7,48,-0.57
1395,2010,3,12,7,54,-0.58
1396,2010,3,12,10,9,-0.63
1397,2010,3,12,11,17,-0.61
1398,2010,3,12,12,34,-0.54
1399,2010,3,12,14,54,-0.44
1400,2010,3,12,16,47,-0.39
1401,2010,3,12,19,23,-0.46
1402,2010,3,12,21,36,-0.45
1403,2010,3,12,23,35,-0.48
1404,2010,3,13,2,4,-0.46
1405,2010,3,13,2,22,-0.44
1406,2010,3,13,2,28,-0.42
1407,2010,3,13,3,27,-0.34
1408,2010,3,13,4,10,-0.3
1409,2010,3,13,5,42,-0.27
1410,2010,3,13,6,37,-0.3
1411,2010,3,13,7,39,-0.38
1412,2010,3,13,7,43,-0.39
1413,2010,3,13,9,19,-0.51
1414,2010,3,13,11,40,-0.57
1415,2010,3,13,16,37,-0.49
1416,2010,3,13,18,33,-0.49
1417,2010,3,13,21,12,-0.54
1418,2010,3,13,22,47,-0.62
1419,2010,3,14,0,51,-0.68
1420,2010,3,14,3,25,-0.64
1421,2010,3,14,4,24,-0.61
1422,2010,3,14,5,15,-0.55
1423,2010,3,14,6,30,-0.54
1424,2010,3,14,7,52,-0.62
1425,2010,3,14,7,56,-0.63
1426,2010,3,14,9,22,-0.65
1427,2010,3,14,11,10,-0.64
1428,2010,3,14,11,33,-0.66
1429,2010,3,14,11,36,-0.67
1430,2010,3,14,11,42,-0.67
1431,2010,3,14,11,45,-0.69
1432,2010,3,14,14,27,-0.72
1433,2010,3,14,17,36,-0.66
1434,2010,3,14,20,18,-0.66
1435,2010,3,14,21,28,-0.72
1436,2010,3,14,22,58,-0.75
1437,2010,3,14,23,59,-0.84
1438,2010,3,15,2,48,-0.91
1439,2010,3,15,4,2,-0.89
1440,2010,3,15,5,0,-0.84
1441,2010,3,15,6,25,-0.83
1442,2010,3,15,7,28,-0.86
1443,2010,3,15,7,36,-0.88
1444,2010,3,15,9,6,-0.9
1445,2010,3,15,11,27,-0.83
1446,2010,3,15,12,0,-0.78
1447,2010,3,15,12,54,-0.64
1448,2010,3,15,13,43,-0.53
1449,2010,3,15,14,18,-0.49
1450,2010,3,15,15,10,-0.45
1451,2010,3,15,17,1,-0.42
1452,2010,3,15,17,40,-0.44
1453,2010,3,15,17,58,-0.46
1454,2010,3,15,18,36,-0.53
1455,2010,3,15,18,39,-0.55
1456,2010,3,15,19,5,-0.6
1457,2010,3,15,19,8,-0.61
1458,2010,3,15,19,49,-0.7
1459,2010,3,15,20,23,-0.75
1460,2010,3,15,20,27,-0.76
1461,2010,3,15,21,48,-0.8
1462,2010,3,15,23,18,-0.83
1463,2010,3,16,1,56,-1.0
1464,2010,3,16,2,0,-1.02
1465,2010,3,16,3,22,-1.04
1466,2010,3,16,6,5,-1.01
1467,2010,3,16,7,21,-1.05
1468,2010,3,16,8,33,-1.1
1469,2010,3,16,10,11,-1.14
1470,2010,3,16,11,3,-1.1
1471,2010,3,16,12,12,-1.01
1472,2010,3,16,15,28,-0.94
1473,2010,3,16,15,54,-0.92
1474,2010,3,16,16,0,-0.9
1475,2010,3,16,17,5,-0.86
1476,2010,3,16,18,28,-0.84
1477,2010,3,16,20,40,-0.9
1478,2010,3,16,20,58,-0.91
1479,2010,3,16,22,5,-0.92
1480,2010,3,16,23,19,-0.87
1481,2010,3,17,0,40,-0.89
1482,2010,3,17,3,40,-1.0
1483,2010,3,17,4,54,-0.98
1484,2010,3,17,5,44,-0.93
1485,2010,3,17,7,1,-0.9
1486,2010,3,17,8,40,-0.96
1487,2010,3,17,8,47,-0.98
1488,2010,3,17,9,27,-1.0
1489,2010,3,17,9,36,-1.02
1490,2010,3,17,11,47,-1.08
1491,2010,3,17,12,59,-1.06
1492,2010,3,17,13,40,-1.01
1493,2010,3,17,14,50,-0.96
1494,2010,3,17,17,47,-0.87
1495,2010,3,17,20,45,-0.83
1496,2010,3,17,21,36,-0.86
1497,2010,3,17,21,39,-0.88
1498,2010,3,17,22,33,-0.92
1499,2010,3,17,23,12,-0.97
1500,2010,3,17,23,59,-1.02
1501,2010,3,18,2,18,-1.09
1502,2010,3,18,6,32,-1.03
1503,2010,3,18,9,26,-1.04
1504,2010,3,18,12,23,-1.14
1505,2010,3,18,13,22,-1.11
1506,2010,3,18,13,47,-1.06
1507,2010,3,18,14,17,-0.98
1508,2010,3,18,14,41,-0.9
1509,2010,3,18,14,53,-0.88
1510,2010,3,18,15,19,-0.84
1511,2010,3,18,15,50,-0.82
1512,2010,3,18,16,3,-0.83
1513,2010,3,18,16,33,-0.87
1514,2010,3,18,16,38,-0.88
1515,2010,3,18,17,13,-0.92
1516,2010,3,18,17,17,-0.93
1517,2010,3,18,21,13,-1.03
1518,2010,3,18,22,37,-1.05
1519,2010,3,18,23,44,-0.98
1520,2010,3,19,0,44,-0.96
1521,2010,3,19,1,14,-0.98
1522,2010,3,19,1,59,-1.04
1523,2010,3,19,2,45,-1.08
1524,2010,3,19,3,46,-1.1
1525,2010,3,19,4,56,-1.01
1526,2010,3,19,5,35,-0.98
1527,2010,3,19,7,3,-0.99
1528,2010,3,19,9,6,-1.09
